txn_id,customer_id,amount,currency,transaction_type,flagged,date
T00923,C0035,49645.62,INR,Deposit,True,2024-12-09
T00924,C0043,35188.02,INR,Transfer,True,2024-03-02
T00925,C0005,17065.85,USD,Payment,False,2024-09-02
T00926,C0152,39568.17,USD,Deposit,True,2024-09-17
T00927,C0109,2860.52,USD,Deposit,False,2024-03-25
T00928,C0164,30622.91,USD,Withdrawal,True,2024-03-20
T00929,C0006,16036.33,INR,Transfer,False,2024-05-31
T00930,C0153,44280.25,USD,Transfer,True,2024-08-28
T00931,C0016,34376.76,INR,Withdrawal,True,2024-08-13
T00932,C0129,40097.05,INR,Payment,True,2024-08-24
T00933,C0142,3743.14,INR,Withdrawal,False,2024-09-16
T00934,C0088,36151.8,INR,Transfer,True,2024-06-11
T00935,C0114,27400.81,INR,Withdrawal,True,2024-09-24
T00936,C0066,23742.58,INR,Deposit,True,2024-04-10
T00937,C0094,48802.68,INR,Deposit,True,2024-04-05
T00938,C0019,24253.25,USD,Withdrawal,True,2024-09-16
T00939,C0010,9109.14,INR,Withdrawal,False,2024-04-14
T00940,C0015,10794.23,INR,Deposit,False,2024-10-16
T00941,C0139,7102.9,USD,Deposit,False,2024-07-11
T00942,C0039,32119.74,INR,Transfer,True,2024-05-17
T00943,C0099,44369.61,USD,Withdrawal,True,2024-01-08
T00944,C0068,41411.65,USD,Deposit,True,2024-11-09
T00945,C0058,9120.46,USD,Payment,False,2024-09-13
T00946,C0117,40383.56,USD,Payment,True,2024-12-01
T00947,C0130,18835.31,USD,Transfer,False,2024-07-05
T00948,C0168,15999.22,USD,Payment,True,2024-10-30
T00949,C0029,29234.59,INR,Deposit,True,2024-03-12
T00950,C0164,48581.72,INR,Withdrawal,True,2024-08-11
T00951,C0188,22482.12,USD,Transfer,True,2024-09-07
T00952,C0163,9283.83,USD,Payment,False,2024-08-16
T00953,C0093,28758.32,USD,Payment,True,2024-02-09
T00954,C0199,24905.72,USD,Deposit,True,2024-12-28
T00955,C0067,24427.34,USD,Transfer,True,2024-03-12
T00956,C0187,17589.55,USD,Withdrawal,False,2024-07-19
T00957,C0144,18985.65,USD,Deposit,False,2024-07-14
T00958,C0003,31591.41,USD,Withdrawal,True,2024-02-17
T00959,C0122,11542.77,USD,Payment,False,2024-07-01
T00960,C0180,16330.29,USD,Withdrawal,False,2024-08-18
T00961,C0121,6213.77,USD,Deposit,False,2024-12-26
T00962,C0013,15430.42,USD,Payment,False,2024-06-15
T00963,C0108,18828.83,USD,Transfer,False,2024-11-03
T00964,C0025,39222.62,INR,Deposit,True,2024-10-13
T00965,C0117,20909.58,INR,Deposit,True,2024-11-20
T00966,C0010,725.41,USD,Payment,False,2024-08-08
T00967,C0189,27868.86,USD,Transfer,True,2024-07-04
T00968,C0105,5914.87,INR,Transfer,False,2024-04-25
T00969,C0038,46019.37,USD,Withdrawal,True,2024-11-08
T00970,C0054,26176.14,USD,Transfer,True,2024-10-12
T00971,C0159,20788.65,INR,Withdrawal,True,2024-01-15
T00972,C0057,22313.76,USD,Payment,True,2024-04-12
T00973,C0107,3585.69,INR,Payment,False,2024-11-03
T00974,C0190,13698.76,INR,Withdrawal,False,2024-07-22
T00975,C0002,41223.29,USD,Withdrawal,True,2024-08-13
T00976,C0075,31921.32,INR,Transfer,True,2024-06-11
T00977,C0116,37573.92,INR,Transfer,True,2024-02-17
T00978,C0194,47346.97,INR,Deposit,True,2024-01-10
T00979,C0127,13870.41,INR,Transfer,False,2024-10-22
T00980,C0106,25522.78,INR,Withdrawal,True,2024-05-01
T00981,C0075,3506.65,INR,Deposit,False,2024-02-08
T00982,C0190,31474.34,USD,Deposit,True,2024-07-09
T00983,C0028,36319.16,INR,Payment,True,2024-03-06
T00984,C0092,45176.74,INR,Withdrawal,True,2024-04-07
T00985,C0141,24409.01,USD,Payment,True,2024-02-15
T00986,C0041,21648.41,USD,Transfer,True,2024-11-06
T00987,C0135,16759.24,INR,Payment,False,2024-09-24
T00988,C0009,11557.86,USD,Payment,False,2024-11-25
T00989,C0167,1998.29,USD,Withdrawal,False,2024-04-10
T00990,C0139,16837.53,USD,Transfer,False,2024-08-15
T00991,C0025,5615.18,USD,Payment,False,2024-08-24
T00992,C0038,43256.79,USD,Deposit,True,2024-08-07
T00993,C0070,25460.52,USD,Withdrawal,True,2024-07-02
T00994,C0131,46882.12,USD,Withdrawal,True,2024-11-02
T00995,C0189,6633.83,INR,Transfer,False,2024-05-29
T00996,C0150,15954.07,INR,Deposit,True,2024-09-01
T00997,C0038,39248.41,INR,Transfer,True,2024-05-14
T00998,C0181,14482.7,USD,Withdrawal,False,2024-07-31
T00999,C0179,34498.51,INR,Payment,True,2024-11-18
T01000,C0073,19412.64,USD,Withdrawal,False,2024-07-23
T01001,C0189,16074.36,INR,Payment,False,2024-07-22
T01002,C0177,5010.76,INR,Transfer,False,2024-01-12
T01003,C0032,29452.27,USD,Transfer,True,2024-08-08
T01004,C0028,5315.49,INR,Transfer,False,2024-10-11
T01005,C0168,41747.8,USD,Withdrawal,True,2024-07-22
T01006,C0142,9936.24,USD,Withdrawal,False,2024-10-18
T01007,C0023,4253.72,USD,Deposit,False,2024-07-07
T01008,C0035,47883.99,USD,Withdrawal,True,2024-02-11
T01009,C0128,3514.18,USD,Withdrawal,False,2024-12-16
T01010,C0196,40211.13,INR,Payment,True,2024-09-06
T01011,C0105,5065.22,INR,Transfer,False,2024-03-12
T01012,C0134,37433.76,INR,Deposit,True,2024-12-27
T01013,C0184,23644.33,USD,Withdrawal,True,2024-03-19
T01014,C0142,18743.57,USD,Deposit,False,2024-06-30
T01015,C0055,9442.6,INR,Transfer,False,2024-01-10
T01016,C0200,1149.05,INR,Transfer,False,2024-05-02
T01017,C0094,13887.85,USD,Withdrawal,False,2024-10-29
T01018,C0124,10602.86,INR,Transfer,False,2024-08-19
T01019,C0181,45027.04,USD,Withdrawal,True,2024-06-13
T01020,C0026,9213.81,USD,Payment,False,2024-06-16
T01021,C0014,10210.8,INR,Payment,False,2024-03-29
T01022,C0004,46510.84,INR,Payment,True,2024-02-23
T01023,C0095,10038.79,INR,Deposit,False,2024-12-07
T01024,C0101,27233.53,USD,Payment,True,2024-05-25
T01025,C0149,42660.88,USD,Transfer,True,2024-10-30
T01026,C0098,30427.6,INR,Payment,True,2024-01-24
T01027,C0077,16886.07,USD,Withdrawal,False,2024-04-20
T01028,C0080,27936.65,INR,Deposit,True,2024-03-15
T01029,C0030,16872.09,USD,Payment,False,2024-05-04
T01030,C0061,17047.23,INR,Withdrawal,False,2024-07-01
T01031,C0043,38012.19,USD,Transfer,True,2024-09-18
T01032,C0019,18163.43,INR,Transfer,False,2024-09-26
T01033,C0197,5588.77,USD,Deposit,False,2024-05-10
T01034,C0027,15064.16,USD,Deposit,False,2024-05-24
T01035,C0141,24155.72,INR,Transfer,True,2024-10-07
T01036,C0056,7884.96,USD,Withdrawal,False,2024-02-17
T01037,C0067,5138.05,USD,Deposit,False,2024-12-27
T01038,C0072,21725.4,INR,Withdrawal,True,2024-02-02
T01039,C0174,16031.9,USD,Payment,False,2024-07-31
T01040,C0187,28198.55,INR,Withdrawal,True,2024-08-29
T01041,C0100,29527.86,USD,Withdrawal,True,2024-09-07
T01042,C0056,21423.1,INR,Transfer,True,2024-12-30
T01043,C0103,24232.93,USD,Payment,True,2024-12-17
T01044,C0082,7647.8,USD,Withdrawal,False,2024-04-25
T01045,C0058,36689.85,INR,Deposit,True,2024-09-21
T01046,C0090,24074.22,USD,Withdrawal,True,2024-10-03
T01047,C0130,19290.25,USD,Payment,False,2024-05-01
T01048,C0109,48158.44,INR,Payment,True,2024-05-02
T01049,C0006,8301.64,USD,Withdrawal,False,2024-06-13
T01050,C0040,13228.66,USD,Transfer,False,2024-04-03
T01051,C0194,26680.34,USD,Transfer,True,2024-03-15
T01052,C0146,33322.33,USD,Deposit,True,2024-03-29
T01053,C0145,38617.92,USD,Payment,True,2024-02-17
T01054,C0063,43561.17,INR,Payment,True,2024-02-28
T01055,C0183,40626.16,INR,Withdrawal,True,2024-01-18
T01056,C0169,34828.52,USD,Withdrawal,True,2024-08-24
T01057,C0132,40345.21,USD,Transfer,True,2024-10-06
T01058,C0193,15676.98,USD,Payment,False,2024-05-19
T01059,C0143,16499.05,USD,Payment,False,2024-03-18
T01060,C0092,45902.03,INR,Withdrawal,True,2024-03-25
T01061,C0046,28183.73,INR,Payment,True,2024-11-16
T01062,C0106,28794.12,INR,Deposit,True,2024-04-07
T01063,C0049,25376.19,USD,Payment,True,2024-08-09
T01064,C0159,8724.97,USD,Transfer,False,2024-08-30
T01065,C0054,20529.11,INR,Deposit,True,2024-05-05
T01066,C0130,32414.89,USD,Transfer,True,2024-10-13
T01067,C0013,36623.21,USD,Payment,True,2024-09-16
T01068,C0023,43882.44,INR,Withdrawal,True,2024-03-31
T01069,C0089,46227.18,USD,Transfer,True,2024-01-06
T01070,C0176,27214.32,USD,Payment,True,2024-03-18
T01071,C0154,32319.8,INR,Deposit,True,2024-01-01
T01072,C0148,6177.96,USD,Withdrawal,False,2024-06-19
T01073,C0196,9567.48,USD,Payment,False,2024-10-23
T01074,C0163,37440.72,INR,Withdrawal,True,2024-10-06
T01075,C0149,10129.39,INR,Deposit,False,2024-10-05
T01076,C0024,38088.0,USD,Withdrawal,True,2024-02-01
T01077,C0071,28938.07,INR,Deposit,True,2024-05-12
T01078,C0166,14709.68,USD,Withdrawal,False,2024-08-29
T01079,C0172,8405.08,INR,Payment,False,2024-08-30
T01080,C0089,6078.28,INR,Deposit,False,2024-08-30
T01081,C0109,637.2,INR,Deposit,False,2024-06-26
T01082,C0101,22851.73,INR,Deposit,True,2024-03-15
T01083,C0096,37533.78,USD,Payment,True,2024-01-25
T01084,C0195,15982.93,USD,Withdrawal,False,2024-06-27
T01085,C0196,42525.94,INR,Deposit,True,2024-06-14
T01086,C0080,32741.59,USD,Deposit,True,2024-04-08
T01087,C0051,3721.44,INR,Payment,True,2024-02-25
T01088,C0184,19478.02,INR,Withdrawal,False,2024-07-17
T01089,C0198,35004.82,INR,Withdrawal,True,2024-09-13
T01090,C0172,24332.56,INR,Payment,True,2024-01-09
T01091,C0122,6954.36,INR,Transfer,False,2024-08-02
T01092,C0009,42558.69,USD,Withdrawal,True,2024-09-09
T01093,C0120,8722.85,USD,Withdrawal,False,2024-12-07
T01094,C0174,38161.88,USD,Withdrawal,True,2024-05-09
T01095,C0088,44698.1,INR,Deposit,True,2024-10-20
T01096,C0125,14328.23,USD,Payment,False,2024-07-31
T01097,C0008,22064.24,INR,Transfer,True,2024-07-29
T01098,C0087,20590.06,INR,Deposit,True,2024-02-29
T01099,C0060,33526.99,USD,Payment,True,2024-11-12
T01100,C0131,46890.03,USD,Payment,True,2024-07-25
T01101,C0095,47975.24,USD,Payment,True,2024-06-10
T01102,C0057,11537.51,INR,Transfer,False,2024-10-15
T01103,C0165,40631.53,INR,Payment,True,2024-11-09
T01104,C0114,18089.5,INR,Payment,False,2024-01-04
T01105,C0054,12356.53,INR,Withdrawal,False,2024-01-11
T01106,C0087,20188.79,USD,Payment,True,2024-05-25
T01107,C0082,33384.12,INR,Withdrawal,True,2024-05-20
T01108,C0195,6661.79,INR,Withdrawal,False,2024-12-25
T01109,C0164,28105.7,USD,Payment,True,2024-10-13
T01110,C0062,34832.18,USD,Deposit,True,2024-01-23
T01111,C0010,37095.97,USD,Withdrawal,True,2024-06-28
T01112,C0108,19057.88,INR,Withdrawal,False,2024-12-23
T01113,C0026,6969.64,USD,Withdrawal,False,2024-10-12
T01114,C0100,15924.77,USD,Payment,False,2024-06-27
T01115,C0195,49404.53,USD,Withdrawal,True,2024-02-11
T01116,C0077,19475.74,INR,Payment,False,2024-04-21
T01117,C0095,4427.86,INR,Withdrawal,False,2024-07-09
T01118,C0186,13000.7,USD,Transfer,False,2024-01-22
T01119,C0125,19990.41,USD,Withdrawal,False,2024-08-25
T01120,C0004,7463.2,INR,Withdrawal,False,2024-05-16
T01121,C0022,974.9,USD,Payment,False,2024-02-04
T01122,C0040,29002.14,USD,Transfer,True,2024-08-14
T01123,C0077,47234.81,USD,Payment,True,2024-02-29
T01124,C0179,9945.64,INR,Payment,False,2024-02-21
T01125,C0038,5433.84,INR,Payment,False,2024-04-04
T01126,C0191,28014.6,INR,Deposit,True,2024-05-08
T01127,C0030,32093.88,USD,Payment,True,2024-05-26
T01128,C0169,23888.11,INR,Transfer,True,2024-08-16
T01129,C0148,35621.06,INR,Deposit,True,2024-11-26
T01130,C0140,12782.65,USD,Deposit,False,2024-06-03
T01131,C0087,8543.88,USD,Deposit,False,2024-05-19
T01132,C0060,48660.54,USD,Deposit,True,2024-02-13
T01133,C0109,49241.47,INR,Payment,True,2024-08-15
T01134,C0073,30801.34,USD,Transfer,True,2024-09-23
T01135,C0024,12302.87,USD,Deposit,False,2024-09-21
T01136,C0032,2733.83,USD,Transfer,False,2024-03-06
T01137,C0176,20428.58,USD,Transfer,True,2024-07-08
T01138,C0043,3843.29,USD,Withdrawal,False,2024-06-18
T01139,C0076,21950.08,INR,Payment,True,2024-09-29
T01140,C0168,49670.35,USD,Withdrawal,True,2024-08-18
T01141,C0043,18029.31,INR,Transfer,False,2024-12-26
T01142,C0103,27577.18,INR,Payment,True,2024-02-22
T01143,C0048,3784.05,INR,Transfer,False,2024-05-20
T01144,C0043,11156.39,USD,Withdrawal,False,2024-12-25
T01145,C0047,47353.3,INR,Payment,True,2024-09-12
T01146,C0135,23967.75,INR,Withdrawal,True,2024-12-04
T01147,C0158,31971.39,USD,Transfer,True,2024-01-08
T01148,C0093,33957.48,USD,Deposit,True,2024-07-10
T01149,C0022,40805.66,USD,Transfer,True,2024-03-09
T01150,C0143,9343.45,USD,Payment,False,2024-05-06
T01151,C0102,32054.87,INR,Transfer,True,2024-12-03
T01152,C0193,32339.61,INR,Withdrawal,True,2024-05-07
T01153,C0078,23000.04,INR,Deposit,True,2024-09-09
T01154,C0050,39970.92,USD,Deposit,True,2024-06-02
T01155,C0153,44101.05,INR,Deposit,True,2024-07-08
T01156,C0008,12872.14,INR,Payment,False,2024-11-27
T01157,C0121,23042.0,INR,Payment,True,2024-05-26
T01158,C0189,22128.8,USD,Transfer,True,2024-01-25
T01159,C0031,26693.98,INR,Payment,True,2024-10-07
T01160,C0030,9651.94,INR,Withdrawal,False,2024-10-29
T01161,C0074,2768.23,INR,Deposit,False,2024-07-26
T01162,C0128,4644.05,USD,Transfer,False,2024-11-08
T01163,C0095,19132.75,INR,Deposit,False,2024-08-21
T01164,C0074,41595.81,USD,Transfer,True,2024-01-07
T01165,C0102,33380.91,INR,Payment,True,2024-11-27
T01166,C0158,7047.61,USD,Withdrawal,False,2024-07-20
T01167,C0188,45363.04,USD,Payment,True,2024-05-25
T01168,C0174,24226.96,USD,Payment,True,2024-07-24
T01169,C0192,47985.52,INR,Payment,True,2024-11-03
T01170,C0086,31639.02,USD,Payment,True,2024-11-28
T01171,C0020,32938.84,USD,Transfer,True,2024-01-21
T01172,C0098,38703.43,INR,Deposit,True,2024-12-28
T01173,C0042,16419.51,INR,Transfer,False,2024-04-29
T01174,C0199,8335.07,INR,Payment,False,2024-07-15
T01175,C0010,12335.21,USD,Deposit,False,2024-08-10
T01176,C0008,26848.03,INR,Transfer,True,2024-06-24
T01177,C0028,39002.06,USD,Deposit,True,2024-02-27
T01178,C0198,27954.49,INR,Payment,True,2024-02-22
T01179,C0034,8000.4,USD,Withdrawal,False,2024-09-02
T01180,C0057,20429.66,USD,Transfer,True,2024-11-14
T01181,C0171,18131.33,INR,Transfer,False,2024-05-18
T01182,C0038,49131.47,INR,Transfer,True,2024-01-03
T01183,C0112,30848.09,USD,Withdrawal,True,2024-10-05
T01184,C0062,40198.81,USD,Withdrawal,True,2024-08-22
T01185,C0054,18313.3,INR,Payment,False,2024-04-14
T01186,C0117,9692.73,INR,Deposit,False,2024-10-03
T01187,C0198,6485.18,INR,Deposit,False,2024-12-04
T01188,C0048,33825.67,USD,Withdrawal,True,2024-12-15
T01189,C0140,40370.7,INR,Withdrawal,True,2024-12-26
T01190,C0079,47984.47,USD,Withdrawal,True,2024-05-14
T01191,C0186,33991.64,USD,Payment,True,2024-01-05
T01192,C0071,49916.22,USD,Payment,True,2024-07-28
T01193,C0086,12104.07,USD,Transfer,False,2024-08-31
T01194,C0198,6664.24,USD,Deposit,False,2024-03-19
T01195,C0169,9638.39,USD,Transfer,False,2024-10-20
T01196,C0077,25468.36,INR,Withdrawal,True,2024-03-27
T01197,C0044,29490.04,INR,Payment,True,2024-05-09
T01198,C0094,46535.42,USD,Payment,True,2024-04-02
T01199,C0183,3512.78,USD,Transfer,False,2024-06-21
T01200,C0156,8820.17,USD,Withdrawal,False,2024-06-05
T01201,C0008,27421.98,USD,Deposit,True,2024-01-11
T01202,C0182,9240.29,USD,Withdrawal,False,2024-01-03
T01203,C0145,37707.88,USD,Withdrawal,True,2024-08-24
T01204,C0114,30130.78,INR,Deposit,True,2024-02-23
T01205,C0087,20630.33,USD,Transfer,True,2024-01-05
T01206,C0094,21029.4,USD,Deposit,True,2024-09-01
T01207,C0189,33982.4,INR,Deposit,True,2024-09-08
T01208,C0064,5028.38,INR,Transfer,False,2024-08-02
T01209,C0179,32685.52,USD,Payment,True,2024-10-26
T01210,C0033,35007.5,INR,Transfer,True,2024-07-12
T01211,C0001,12745.1,USD,Payment,False,2024-01-13
T01212,C0033,43461.83,INR,Transfer,True,2024-01-06
T01213,C0062,15445.35,USD,Payment,False,2024-01-13
T01214,C0010,13638.07,USD,Withdrawal,False,2024-03-08
T01215,C0003,3909.97,USD,Payment,False,2024-08-07
T01216,C0035,43434.17,USD,Payment,True,2024-01-22
T01217,C0199,32714.98,USD,Deposit,True,2024-06-27
T01218,C0123,30032.82,INR,Withdrawal,True,2024-03-01
T01219,C0200,7366.38,USD,Deposit,False,2024-07-11
T01220,C0071,16148.35,INR,Transfer,False,2024-09-12
T01221,C0029,12045.04,INR,Withdrawal,False,2024-07-02
T01222,C0096,19184.26,USD,Transfer,False,2024-09-13
T01223,C0139,43624.84,INR,Deposit,True,2024-09-19
T01224,C0070,22133.84,INR,Withdrawal,True,2024-05-09
T01225,C0137,6994.39,INR,Deposit,False,2024-01-31
T01226,C0082,5618.78,USD,Deposit,False,2024-03-15
T01227,C0040,12339.54,USD,Payment,False,2024-06-03
T01228,C0040,25245.72,USD,Deposit,True,2024-06-18
T01229,C0194,16796.77,INR,Payment,False,2024-11-12
T01230,C0073,30198.59,USD,Payment,True,2024-03-27
T01231,C0001,26139.61,INR,Transfer,True,2024-01-08
T01232,C0067,15110.41,INR,Withdrawal,False,2024-05-13
T01233,C0146,30876.28,USD,Deposit,True,2024-02-17
T01234,C0058,44697.25,USD,Transfer,True,2024-04-27
T01235,C0199,36499.01,USD,Deposit,True,2024-02-23
T01236,C0021,26882.86,INR,Transfer,True,2024-03-23
T01237,C0111,10549.69,USD,Payment,False,2024-02-03
T01238,C0102,42138.16,USD,Transfer,True,2024-07-21
T01239,C0111,26005.86,USD,Withdrawal,True,2024-05-09
T01240,C0089,45202.86,INR,Payment,True,2024-12-04
T01241,C0078,22503.42,INR,Transfer,True,2024-01-08
T01242,C0114,22625.69,USD,Withdrawal,True,2024-02-08
T01243,C0014,29688.62,INR,Withdrawal,True,2024-12-12
T01244,C0133,10193.06,USD,Payment,False,2024-02-08
T01245,C0101,19575.43,INR,Transfer,False,2024-01-24
T01246,C0041,35405.68,INR,Deposit,True,2024-10-01
T01247,C0002,37445.41,INR,Withdrawal,True,2024-07-17
T01248,C0180,17511.41,INR,Transfer,False,2024-05-13
T01249,C0120,45559.38,INR,Transfer,True,2024-04-06
T01250,C0048,18023.6,INR,Transfer,False,2024-04-06
T01251,C0190,14958.77,INR,Deposit,False,2024-02-07
T01252,C0177,25996.0,INR,Withdrawal,True,2024-09-10
T01253,C0121,49941.93,USD,Withdrawal,True,2024-02-08
T01254,C0014,9325.3,USD,Deposit,False,2024-08-25
T01255,C0189,45611.11,INR,Payment,True,2024-01-14
T01256,C0171,13268.36,USD,Payment,False,2024-10-20
T01257,C0072,24096.09,INR,Transfer,True,2024-05-22
T01258,C0157,15002.39,INR,Payment,False,2024-04-01
T01259,C0051,12437.39,USD,Deposit,False,2024-11-15
T01260,C0048,31567.76,USD,Payment,True,2024-03-27
T01261,C0156,38712.47,USD,Transfer,True,2024-12-12
T01262,C0082,8227.44,USD,Transfer,False,2024-11-22
T01263,C0093,48075.04,USD,Deposit,True,2024-04-24
T01264,C0009,12125.17,INR,Transfer,False,2024-08-05
T01265,C0001,3325.48,INR,Withdrawal,False,2024-06-07
T01266,C0068,30693.32,INR,Withdrawal,True,2024-02-29
T01267,C0065,23450.24,USD,Payment,True,2024-03-05
T01268,C0074,36606.51,INR,Transfer,True,2024-08-22
T01269,C0176,30676.54,INR,Transfer,True,2024-10-18
T01270,C0167,41339.54,USD,Withdrawal,True,2024-07-15
T01271,C0127,31427.42,USD,Withdrawal,True,2024-12-21
T01272,C0166,8047.62,USD,Payment,False,2024-03-25
T01273,C0190,44909.23,USD,Deposit,True,2024-12-28
T01274,C0161,38324.03,INR,Deposit,True,2024-05-04
T01275,C0124,32654.89,INR,Payment,True,2024-07-30
T01276,C0083,7584.78,INR,Payment,False,2024-08-02
T01277,C0023,42166.82,USD,Transfer,True,2024-03-16
T01278,C0032,25623.8,USD,Transfer,True,2024-06-15
T01279,C0166,48952.37,USD,Deposit,True,2024-11-24
T01280,C0127,24304.28,USD,Transfer,True,2024-09-11
T01281,C0033,17990.73,USD,Transfer,False,2024-04-05
T01282,C0184,39769.7,INR,Deposit,True,2024-07-12
T01283,C0154,19760.71,INR,Payment,False,2024-10-29
T01284,C0199,34900.69,INR,Transfer,True,2024-10-17
T01285,C0167,30045.67,USD,Withdrawal,True,2024-10-02
T01286,C0028,35918.22,INR,Transfer,True,2024-08-22
T01287,C0170,20062.4,USD,Deposit,True,2024-11-17
T01288,C0193,30132.81,USD,Payment,True,2024-09-04
T01289,C0078,35294.58,INR,Withdrawal,True,2024-10-18
T01290,C0076,28845.94,INR,Transfer,True,2024-08-20
T01291,C0200,8124.76,USD,Transfer,False,2024-11-19
T01292,C0154,28001.4,USD,Transfer,True,2024-04-30
T01293,C0035,17326.94,INR,Deposit,False,2024-01-07
T01294,C0104,29560.01,INR,Payment,True,2024-06-14
T01295,C0045,45513.09,USD,Withdrawal,True,2024-12-22
T01296,C0156,49895.46,USD,Deposit,True,2024-08-27
T01297,C0012,35883.24,USD,Deposit,True,2024-05-16
T01298,C0038,13128.87,USD,Withdrawal,False,2024-03-11
T01299,C0126,37988.94,USD,Transfer,True,2024-09-10
T01300,C0063,16798.53,INR,Withdrawal,False,2024-01-27
T01301,C0046,40874.76,USD,Deposit,True,2024-05-25
T01302,C0034,23492.18,INR,Deposit,True,2024-05-05
T01303,C0048,43706.97,INR,Deposit,True,2024-10-03
T01304,C0030,7862.89,USD,Payment,False,2024-04-02
T01305,C0079,3564.41,USD,Payment,False,2024-12-26
T01306,C0166,30465.92,USD,Deposit,True,2024-09-05
T01307,C0040,31981.47,INR,Transfer,True,2024-10-03
T01308,C0169,24353.38,INR,Withdrawal,True,2024-04-02
T01309,C0054,34907.31,INR,Payment,True,2024-12-18
T01310,C0122,13336.74,INR,Transfer,False,2024-05-05
T01311,C0125,32764.49,USD,Withdrawal,True,2024-10-04
T01312,C0160,42562.05,USD,Transfer,True,2024-01-25
T01313,C0013,5974.31,INR,Withdrawal,False,2024-04-07
T01314,C0002,14405.02,USD,Withdrawal,False,2024-09-27
T01315,C0024,37914.53,INR,Payment,True,2024-12-24
T01316,C0153,35756.25,INR,Transfer,True,2024-02-13
T01317,C0158,6074.45,INR,Payment,False,2024-12-07
T01318,C0088,25534.43,USD,Deposit,True,2024-12-19
T01319,C0071,38448.18,INR,Deposit,True,2024-09-22
T01320,C0153,13430.38,INR,Deposit,False,2024-07-19
T01321,C0124,47614.56,USD,Deposit,True,2024-12-10
T01322,C0143,25848.54,USD,Payment,True,2024-07-11
T01323,C0011,1716.2,USD,Payment,False,2024-09-28
T01324,C0147,33687.5,USD,Transfer,True,2024-02-07
T01325,C0189,1527.36,USD,Withdrawal,False,2024-11-03
T01326,C0143,30164.16,USD,Payment,True,2024-08-30
T01327,C0156,17775.93,USD,Deposit,False,2024-04-25
T01328,C0006,44857.79,USD,Withdrawal,True,2024-01-06
T01329,C0127,42699.26,INR,Withdrawal,True,2024-10-28
T01330,C0159,10108.33,USD,Transfer,False,2024-12-03
T01331,C0005,45387.94,INR,Deposit,True,2024-05-09
T01332,C0071,40779.45,USD,Deposit,True,2024-01-27
T01333,C0184,24471.29,USD,Transfer,True,2024-05-22
T01334,C0055,41160.24,INR,Payment,True,2024-03-25
T01335,C0114,17748.34,INR,Transfer,False,2024-06-10
T01336,C0022,7772.13,INR,Payment,False,2024-02-19
T01337,C0124,7183.92,USD,Payment,False,2024-10-31
T01338,C0036,27883.27,INR,Payment,True,2024-08-19
T01339,C0120,30171.78,USD,Payment,True,2024-11-30
T01340,C0044,27524.06,USD,Transfer,True,2024-05-22
T01341,C0026,43788.07,INR,Withdrawal,True,2024-09-23
T01342,C0159,39492.01,USD,Deposit,True,2024-07-18
T01343,C0125,38625.32,USD,Withdrawal,True,2024-02-04
T01344,C0037,42843.83,USD,Transfer,True,2024-12-23
T01345,C0153,5062.69,INR,Deposit,False,2024-10-02
T01346,C0126,3438.39,INR,Transfer,False,2024-03-28
T01347,C0037,34194.38,INR,Transfer,True,2024-04-14
T01348,C0089,10224.55,INR,Payment,False,2024-01-10
T01349,C0089,41221.85,INR,Payment,True,2024-05-27
T01350,C0073,34244.04,INR,Deposit,True,2024-01-03
T01351,C0091,14843.46,USD,Payment,False,2024-11-04
T01352,C0030,35523.0,USD,Transfer,True,2024-05-30
T01353,C0068,34196.83,INR,Deposit,True,2024-01-22
T01354,C0151,27602.18,INR,Transfer,True,2024-12-11
T01355,C0025,38109.8,USD,Payment,True,2024-06-10
T01356,C0159,8053.88,INR,Transfer,False,2024-01-01
T01357,C0001,40122.53,USD,Withdrawal,True,2024-06-27
T01358,C0094,1269.91,INR,Payment,False,2024-09-09
T01359,C0162,12653.15,USD,Payment,False,2024-10-05
T01360,C0155,8839.46,INR,Transfer,False,2024-01-04
T01361,C0172,48225.61,INR,Payment,True,2024-04-21
T01362,C0028,12560.03,USD,Payment,False,2024-12-14
T01363,C0060,19826.24,USD,Withdrawal,False,2024-12-25
T01364,C0042,21304.86,INR,Deposit,True,2024-11-08
T01365,C0191,49235.3,INR,Transfer,True,2024-03-02
T01366,C0064,926.83,INR,Deposit,False,2024-07-23
T01367,C0091,19285.79,INR,Withdrawal,False,2024-12-15
T01368,C0149,48077.08,INR,Payment,True,2024-11-29
T01369,C0062,44763.49,USD,Withdrawal,True,2024-04-14
T01370,C0199,37224.48,USD,Transfer,True,2024-11-19
T01371,C0016,11677.38,USD,Deposit,False,2024-03-09
T01372,C0188,36767.02,INR,Deposit,True,2024-10-17
T01373,C0004,29343.09,INR,Transfer,True,2024-10-23
T01374,C0121,48938.31,INR,Transfer,True,2024-12-27
T01375,C0143,12272.2,USD,Payment,False,2024-09-30
T01376,C0098,47154.74,USD,Payment,True,2024-04-07
T01377,C0108,48820.26,INR,Withdrawal,True,2024-07-31
T01378,C0122,48308.13,USD,Transfer,True,2024-08-09
T01379,C0158,40665.74,USD,Withdrawal,True,2024-03-21
T01380,C0160,2659.5,INR,Transfer,False,2024-10-18
T01381,C0062,18626.48,INR,Withdrawal,False,2024-05-30
T01382,C0090,22074.56,INR,Withdrawal,True,2024-04-18
T01383,C0131,37708.11,INR,Payment,True,2024-01-28
T01384,C0098,34799.18,USD,Withdrawal,True,2024-07-03
